Brand,Brand_Code,File_Name,GL,ACC Name,Period,Amount,ACT_FC
SA,3660,3660_Staple pigeon Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,NET SALES,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,EBITDA,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,NET SALES,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,EBITDA,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,NET SALES,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,EBITDA,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,NET SALES,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,EBITDA,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,NET SALES,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,EBITDA,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,NET SALES,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,EBITDA,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,NET SALES,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,EBITDA,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,NET SALES,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,EBITDA,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,NET SALES,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,EBITDA,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,NET SALES,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,EBITDA,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,NET SALES,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,EBITDA,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,NET SALES,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,EBITDA,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,NET SALES,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,EBITDA,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,NET SALES,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,EBITDA,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,NET SALES,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,EBITDA,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,NET SALES,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,EBITDA,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,NET SALES,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,EBITDA,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
ER,3830,3830_ESR Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL:SALES,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,DISCOUNT,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,NET SALES,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,GROSS PROFIT,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL OPEX,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,EBITDA,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,NET SALES,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,EBITDA,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,NET SALES,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,EBITDA,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,NET SALES,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,EBITDA,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,NET SALES,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,GROSS PROFIT,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL OPEX,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,EBITDA,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL NOPEX,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL EXPENSE,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,รวมคชจกองหน้า,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,รวมคชจกองหลัง,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,Other Income,OTHER INCOME,DEC,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,NET PROFIT BEFORE TAX,DEC,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,TOTAL:SALES,DEC,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,DISCOUNT,DEC,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,NET SALES,DEC,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,COST OF GOODS SOLD,DEC,0,Actual
